URL,Title,Date
https://www.ecb.europa.eu/press/govcdec/otherdec/2025/html/ecb.gc250328~754c442fb3.en.html,Decisions taken by the Governing Council of the ECB (in addition to decisions setting interest rates),2025-03-28
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250328~60c0a587f7.en.html,AI can boost productivity – if firms use it,2025-03-28
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250328~be14b7e0b5.en.html,ECB Consumer Expectations Survey results – February 2025,2025-03-28
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250327~4f9c298d91.en.html,Financial literacy and monetary policy transmission,2025-03-27
https://www.ecb.europa.eu/press/stats/md/html/ecb.md2502~202f6500e4.en.html,Monetary developments in the euro area: February 2025,2025-03-27
https://www.ecb.europa.eu/press/research-publications/resbull/2025/html/ecb.rb250326~d412e364ce.en.html,Effects of monetary policy on labour income: the role of the employer,2025-03-26
https://www.ecb.europa.eu/press/annual-reports-financial-statements/wfs/2025/html/ecb.fst250325.en.html,Consolidated financial statement of the Eurosystem as at 21 March 2025,2025-03-25
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250325~ed12b0ff35.en.html,AI versus green: clash of the transitions?,2025-03-25
https://www.ecb.europa.eu/press/inter/date/2025/html/ecb.in250324~ff1c69da91.en.html,Interview with Expansión,2025-03-24
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250321~6af1337b6b.en.html,AI adoption and employment prospects,2025-03-21
https://www.ecb.europa.eu/press/stats/bop/2025/html/ecb.bp250131~ceccdc744d.en.html,Euro area monthly balance of payments: January 2025,2025-03-21
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250320_1~41c9459722.en.html,The digital euro: maintaining the autonomy of the monetary system,2025-03-20
https://www.ecb.europa.eu/press/economic-bulletin/html/eb202502.en.html,"Economic Bulletin Issue 2, 2025",2025-03-20
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202502_08~9cf9f6ac21.en.html,Liquidity conditions and monetary policy operations from 23 October 2024 to 4 February 2025,2025-03-20
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202502_07~8065a79e44.en.html,Insights from banks and firms on euro area credit conditions: a comparison based on ECB surveys,2025-03-20
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202502_06~8e3adcc07b.en.html,Understanding the relative development of goods and services inflation,2025-03-20
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202502_04~3283f1bc62.en.html,Using corporate earnings calls to forecast euro area labour demand,2025-03-20
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202502_03~8eba688e29.en.html,The increasing energy demand of artificial intelligence and its impact on commodity prices,2025-03-20
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250320~6c2889bbd3.en.html,Hearing of the Committee on Economic and Monetary Affairs of the European Parliament,2025-03-20
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250319~95a68ad8a3.en.html,"Resilience offers a competitive advantage, especially in uncertain times",2025-03-19
https://www.ecb.europa.eu/press/annual-reports-financial-statements/wfs/2025/html/ecb.fst250318.en.html,Consolidated financial statement of the Eurosystem as at 14 March 2025,2025-03-18
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202502_02~800e3b8b0f.en.html,Have euro area exports missed the tech train?,2025-03-18
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202502_01~a3130f4f9f.en.html,Business investment: why is the euro area lagging behind the United States?,2025-03-18
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250318~2d60b2d174.en.html,Managing liquidity in a changing environment,2025-03-18
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202502_05~0cfb693644.en.html,Euro area rent developments: insights from the CES,2025-03-17
https://www.ecb.europa.eu/press/economic-bulletin/articles/2025/html/ecb.ebart202502_01~2f59dafb26.en.html,Developments in the recent euro area house price cycle,2025-03-17
https://www.ecb.europa.eu/press/inter/date/2025/html/ecb.in250316~3574a72966.en.html,Interview with The Sunday Times Ireland,2025-03-16
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250313~9d160bc6e2.en.html,ECB launches pilot project for research access to confidential statistical data,2025-03-13
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250312_1~9dd70cc160.en.pdf,Background slides,2025-03-12
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250312~2a67e8f000.en.html,New data release: ECB wage tracker continues to indicate that negotiated wage pressures will ease,2025-03-12
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250312~915537d675.en.html,A robust strategy for a new era,2025-03-12
https://www.ecb.europa.eu/press/annual-reports-financial-statements/wfs/2025/html/ecb.fst250311.en.html,Consolidated financial statement of the Eurosystem as at 7 March 2025,2025-03-11
https://www.ecb.europa.eu/press/financial-stability-publications/macroprudential-bulletin/html/ecb.mpbu202502_01~f4914a46c1.en.html,Cyber resilience stress testing from a macroprudential perspective,2025-03-10
https://www.ecb.europa.eu/press/inter/date/2025/html/ecb.in250307~4215adcbcd.en.html,Interview with wochentaz,2025-03-07
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250307~ce62f5c41c.en.html,President Lagarde hosts International Women’s Day event on closing gender gap in financial literacy,2025-03-07
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250307~85fd774bd3.en.html,The gender gap at work is closing – but slowly,2025-03-07
https://www.ecb.europa.eu/press/projections/html/ecb.projections202503_ecbstaff~106050a4fa.en.html,"ECB staff macroeconomic projections for the euro area, March 2025",2025-03-06
https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2025/html/ecb.is250306~4307bd0941.en.html,Monetary policy statement (with Q&A),2025-03-06
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250306~d4340800b3.en.html,Monetary policy decisions,2025-03-06
https://www.ecb.europa.eu/press/stats/mfi/html/ecb.mir2503~dfb2a50dce.en.html,Euro area bank interest rate statistics: January 2025,2025-03-05
https://www.ecb.europa.eu/press/annual-reports-financial-statements/wfs/2025/html/ecb.fst250304.en.html,Consolidated financial statement of the Eurosystem as at 28 February 2025,2025-03-04
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250228_1~7f0697af45.en.html,"Most EU countries rely on international card schemes for card payments, ECB report shows ",2025-02-28
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250228~966c00b790.en.html,ECB Consumer Expectations Survey results – January 2025,2025-02-28
https://www.ecb.europa.eu/press/inter/date/2025/html/ecb.in250228~7c25c90e4d.en.html,The role of the digital euro in digital payments and finance,2025-02-28
https://www.ecb.europa.eu/press/accounts/2025/html/ecb.mg250227~5a2b6faa14.en.html,Meeting of 29-30 January 2025,2025-02-27
https://www.ecb.europa.eu/press/stats/md/html/ecb.md2501~c9f71fa6d5.en.html,Monetary developments in the euro area: January 2025,2025-02-27
https://www.ecb.europa.eu/press/annual-reports-financial-statements/wfs/2025/html/ecb.fst250225.en.html,Consolidated financial statement of the Eurosystem as at 21 February 2025,2025-02-25
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250225~49a8dd911a.en.html,No longer convenient? Safe asset abundance and r*,2025-02-25
https://www.ecb.europa.eu/press/research-publications/resbull/2025/html/ecb.rb250224~47c8a7489c.en.html,Critical input disruptions – mapping out the road to EU resilience,2025-02-24
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250221~21883413a1.en.pdf,Europe and the world economy,2025-02-21
https://www.ecb.europa.eu/press/govcdec/otherdec/2025/html/ecb.gc250221~6c1e486eb9.en.html,Decisions taken by the Governing Council of the ECB (in addition to decisions setting interest rates),2025-02-21
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250221_1~d851250115.en.html,ECB announces changes to use of external ratings for private sector assets in Eurosystem collateral framework,2025-02-21
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250221~c0d1113d2c.en.html,Number of counterfeit euro banknotes continues to be low in 2024,2025-02-21
https://www.ecb.europa.eu/press/inter/date/2025/html/ecb.in250220~b64977064a.en.html,Interview with Nederlandse Vereniging Duurzame Energie (NVDE),2025-02-20
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250220~540b80f133.en.html,Those who work less worry more: the effect of lower workloads on consumption,2025-02-20
https://www.ecb.europa.eu/press/annual-reports-financial-statements/annual/balance/html/ecb.eurosystembalancesheet2024~28f64426e5.en.html,Consolidated balance sheet of the Eurosystem as at 31 December 2024,2025-02-20
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250220~eca25e4e21.en.html,Financial statements of the ECB for 2024,2025-02-20
https://www.ecb.europa.eu/press/annual-reports-financial-statements/annual/annual-accounts/html/ecb.annualaccounts2024~718377b1c1.en.html,Annual Accounts 2024,2025-02-20
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250220_1~ce3286f97b.en.html,Eurosystem expands initiative to settle DLT-based transactions in central bank money,2025-02-20
https://www.ecb.europa.eu/press/inter/date/2025/html/ecb.in250219~7ba1c7cf36.en.html,Interview with the Financial Times,2025-02-19
https://www.ecb.europa.eu/press/stats/bop/2025/html/ecb.bp250219~1b7c22208f.en.html,Euro area monthly balance of payments: December 2024,2025-02-19
https://www.ecb.europa.eu/press/annual-reports-financial-statements/wfs/2025/html/ecb.fst250218.en.html,Consolidated financial statement of the Eurosystem as at 14 February 2025,2025-02-18
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250218~cc20f3518c.en.html,Striking the right balance: the ECB’s balance sheet and its implications for monetary policy,2025-02-18
https://www.ecb.europa.eu/press/economic-bulletin/html/eb202501.en.html,"Economic Bulletin Issue 1, 2025",2025-02-13
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202501_07~c37ab82e06.en.html,From press conferences to speeches: the impact of the ECB’s monetary policy communication,2025-02-13
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202501_06~ee8cc616b7.en.html,Changes to the Eurosystem collateral framework to foster greater harmonisation,2025-02-13
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202501_04~ff5de054b8.en.html,The economic impact of floods,2025-02-13
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202501_03~724abc0d74.en.html,The role of demographics in recent developments in the unemployment rate,2025-02-13
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202501_02~0d9f9c54b9.en.html,Are real incomes increasing or not? Household perceptions and their role for consumption,2025-02-13
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202501_01~6b8d50475c.en.html,The outlook for services inflation in the United States and the United Kingdom,2025-02-13
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250212~b69d86d8f2.en.html,From concept to delivery: accounting for climate and nature in maintaining price stability and keeping banks safe and sound,2025-02-12
https://www.ecb.europa.eu/press/economic-bulletin/articles/2025/html/ecb.ebart202501_03~90ade39a4a.en.html,Green investment needs in the EU and their funding,2025-02-12
https://www.ecb.europa.eu/press/economic-bulletin/articles/2025/html/ecb.ebart202501_02~05fb781826.en.html,Wage developments during and after the high inflation period,2025-02-12
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250211~bd3d2d056c.en.pdf,Escaping stagnation,2025-02-11
https://www.ecb.europa.eu/press/annual-reports-financial-statements/wfs/2025/html/ecb.fst250211.en.html,Consolidated financial statement of the Eurosystem as at 7 February 2025,2025-02-11
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250211~b1c08a62a1.en.html,Why a more competitive economy matters for monetary policy,2025-02-11
https://www.ecb.europa.eu/press/economic-bulletin/articles/2025/html/ecb.ebart202501_01~fd1781599d.en.html,European competitiveness: the role of institutions and the case for structural reforms,2025-02-11
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250210~77679a7d66.en.html,European Parliament plenary debate on the ECB Annual Report,2025-02-10
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250207~cb9caa3836.en.html,ECB publishes consolidated banking data for end-September 2024,2025-02-07
https://www.ecb.europa.eu/press/economic-bulletin/focus/2025/html/ecb.ebbox202501_08~3be5a005f9.en.html,"Natural rate estimates for the euro area: insights, uncertainties and shortcomings",2025-02-07
https://www.ecb.europa.eu/press/inter/date/2025/html/ecb.in250206~69a68c13da.en.html,Interview with Reuters,2025-02-06
https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250205~94958ee099.en.html,A middle path for ECB monetary policy,2025-02-05
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250205~44578cf53f.en.html,What happens when US and euro area monetary policy decouple?,2025-02-05
https://www.ecb.europa.eu/press/inter/date/2025/html/ecb.in250205~fdf3986704.en.html,Interview with Hospodárske Noviny,2025-02-05
https://www.ecb.europa.eu/press/annual-reports-financial-statements/wfs/2025/html/ecb.fst250204.en.html,Consolidated financial statement of the Eurosystem as at 31 January 2025,2025-02-04
https://www.ecb.europa.eu/stats/financial_markets_and_interest_rates/euro_short-term_rate/transparency/html/ecb.ete250203.en.pdf,Q4 2024,2025-02-04
https://www.ecb.europa.eu/press/stats/mfi/html/ecb.mir2502~a1a1bacbdc.en.html,Euro area bank interest rate statistics: December 2024,2025-02-04
https://www.ecb.europa.eu/press/blog/date/2025/html/ecb.blog20250201~8dbc16838e.en.html,Europe has strengths it can build on,2025-02-01
https://www.ecb.europa.eu/press/govcdec/otherdec/2025/html/ecb.gc250131~d2c6d582b0.en.html,Decisions taken by the Governing Council of the ECB (in addition to decisions setting interest rates),2025-01-31
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250131_3~f57297ee7f.en.html,ECB and ESRB issue joint report on experiences of using the countercyclical capital buffer early in the cycle,2025-01-31
https://www.ecb.europa.eu/press/pubbydate/2025/html/ecb.magreportbanknotes202501~ede558bd49.en.html,Report by the Motifs Advisory Group,2025-01-31
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250131~611055a567.en.html,ECB selects motifs for future euro banknotes,2025-01-31
https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.pr250131_1~fbb61c42ad.en.html,ECB Consumer Expectations Survey results – December 2024,2025-01-31
